customer_key,user_id,region,primary_device,first_touch_date,last_touch_date,total_touchpoints,conversion_flag,conversion_date,revenue,channel,campaign,first_touch_date_quarter,first_touch_date_month_name,first_touch_date_day_name,first_touch_date_day_of_week,first_touch_date_week,first_touch_date_hour,first_touch_date_is_weekend,last_touch_date_quarter,last_touch_date_month_name,last_touch_date_day_name,last_touch_date_day_of_week,last_touch_date_week,last_touch_date_hour,last_touch_date_is_weekend,conversion_date_quarter,conversion_date_month_name,conversion_date_day_name,conversion_date_day_of_week,conversion_date_week,conversion_date_hour,conversion_date_is_weekend
5986,U05986,South America,Tablet,2025-03-30 20:34:00+00:00,2025-04-02 02:34:47+00:00,2,False,,0.0,Organic,SEO Blog,1,March,Sunday,6,13,20,True,2,April,Wednesday,2,14,2,False,,,,,,,False
5987,U05987,Europe,Tablet,2025-02-25 05:50:36+00:00,2025-03-04 06:50:00+00:00,5,False,,0.0,Facebook Ads,Winter Sale,1,February,Tuesday,1,9,5,False,1,March,Tuesday,1,10,6,False,,,,,,,False
5988,U05988,Asia Pacific,Mobile,2025-02-19 21:07:31+00:00,2025-02-23 01:07:00+00:00,3,False,,0.0,Google Ads,Generic Search,1,February,Wednesday,2,8,21,False,1,February,Sunday,6,8,1,True,,,,,,,False
5989,U05989,Europe,Tablet,2025-06-04 05:48:00+00:00,2025-06-10 22:48:00+00:00,4,False,,0.0,Google Ads,Brand Search,2,June,Wednesday,2,23,5,False,2,June,Tuesday,1,24,22,False,,,,,,,False
5990,U05990,South America,Mobile,2025-04-26 00:38:36+00:00,2025-05-06 00:38:00+00:00,6,False,,0.0,Facebook Ads,Winter Sale,2,April,Saturday,5,17,0,True,2,May,Tuesday,1,19,0,False,,,,,,,False
5991,U05991,Europe,Mobile,2025-06-25 19:49:48+00:00,2025-06-27 03:49:48+00:00,2,False,,0.0,Facebook Ads,Winter Sale,2,June,Wednesday,2,26,19,False,2,June,Friday,4,26,3,False,,,,,,,False
5992,U05992,North America,Desktop,2025-04-10 04:36:48+00:00,2025-04-18 08:36:48+00:00,4,False,,0.0,Organic,SEO Blog,2,April,Thursday,3,15,4,False,2,April,Friday,4,16,8,False,,,,,,,False
5993,U05993,Asia Pacific,Mobile,2025-03-06 04:06:41+00:00,2025-03-14 13:06:41+00:00,3,False,,0.0,Organic,Organic Landing,1,March,Thursday,3,10,4,False,1,March,Friday,4,11,13,False,,,,,,,False
5994,U05994,Asia Pacific,Mobile,2025-01-03 16:01:43+00:00,2025-01-10 23:01:43+00:00,5,False,,0.0,Google Ads,Brand Search,1,January,Friday,4,1,16,False,1,January,Friday,4,2,23,False,,,,,,,False
5995,U05995,Asia Pacific,Desktop,2025-01-09 06:31:11+00:00,2025-01-13 20:31:00+00:00,3,False,,0.0,Facebook Ads,Winter Sale,1,January,Thursday,3,2,6,False,1,January,Monday,0,3,20,False,,,,,,,False
5996,U05996,Asia Pacific,Mobile,2025-03-24 03:42:10+00:00,2025-03-28 05:42:00+00:00,3,False,,0.0,Facebook Ads,Retargeting,1,March,Monday,0,13,3,False,1,March,Friday,4,13,5,False,,,,,,,False
5997,U05997,Europe,Mobile,2025-06-23 10:45:10+00:00,2025-06-28 17:45:00+00:00,5,False,,0.0,Organic,Organic Landing,2,June,Monday,0,26,10,False,2,June,Saturday,5,26,17,True,,,,,,,False
5998,U05998,Europe,Mobile,2025-06-27 02:09:00+00:00,2025-07-05 23:09:13+00:00,4,False,,0.0,Tiktok Ads,UGC Campaign,2,June,Friday,4,26,2,False,3,July,Saturday,5,27,23,True,,,,,,,False
5999,U05999,South America,Desktop,2025-06-21 14:13:08+00:00,2025-06-22 15:13:08+00:00,2,False,,0.0,Tiktok Ads,Influencer Push,2,June,Saturday,5,25,14,True,2,June,Sunday,6,25,15,True,,,,,,,False
6000,U06000,Asia Pacific,Tablet,2025-02-08 23:59:00+00:00,2025-02-16 05:59:00+00:00,3,False,,0.0,Facebook Ads,Lookalike Audience,1,February,Saturday,5,6,23,True,1,February,Sunday,6,7,5,True,,,,,,,False
6001,U06001,Europe,Mobile,2025-06-24 15:47:09+00:00,2025-06-28 20:47:00+00:00,4,True,2025-06-29 02:47:00+00:00,1144.43,Google Ads,Brand Search,2,June,Tuesday,1,26,15,False,2,June,Saturday,5,26,20,True,2.0,June,Sunday,6.0,26,2.0,True
6002,U06002,South America,Desktop,2025-01-21 08:00:00+00:00,2025-01-29 13:00:39+00:00,4,True,2025-02-01 01:00:39+00:00,515.8,Tiktok Ads,Influencer Push,1,January,Tuesday,1,4,8,False,1,January,Wednesday,2,5,13,False,1.0,February,Saturday,5.0,5,1.0,True
6003,U06003,North America,Tablet,2025-04-03 22:58:00+00:00,2025-04-22 03:58:19+00:00,6,False,,0.0,Organic,Organic Landing,2,April,Thursday,3,14,22,False,2,April,Tuesday,1,17,3,False,,,,,,,False
6004,U06004,Europe,Mobile,2025-04-30 10:34:02+00:00,2025-05-08 10:34:00+00:00,8,False,,0.0,Google Ads,Generic Search,2,April,Wednesday,2,18,10,False,2,May,Thursday,3,19,10,False,,,,,,,False
6005,U06005,South America,Mobile,2025-01-23 06:51:00+00:00,2025-01-27 23:51:30+00:00,2,True,2025-01-30 19:51:30+00:00,1117.28,Tiktok Ads,UGC Campaign,1,January,Thursday,3,4,6,False,1,January,Monday,0,5,23,False,1.0,January,Thursday,3.0,5,19.0,False
6006,U06006,Asia Pacific,Tablet,2025-01-06 21:21:13+00:00,2025-01-19 11:21:13+00:00,7,False,,0.0,Google Ads,Generic Search,1,January,Monday,0,2,21,False,1,January,Sunday,6,3,11,True,,,,,,,False
6007,U06007,South America,Tablet,2025-04-10 14:03:00+00:00,2025-04-18 06:03:07+00:00,5,False,,0.0,Organic,Organic Landing,2,April,Thursday,3,15,14,False,2,April,Friday,4,16,6,False,,,,,,,False
6008,U06008,North America,Tablet,2025-06-06 07:40:32+00:00,2025-06-18 12:40:00+00:00,6,False,,0.0,Tiktok Ads,Awareness Blast,2,June,Friday,4,23,7,False,2,June,Wednesday,2,25,12,False,,,,,,,False
6009,U06009,Europe,Tablet,2025-03-04 04:35:07+00:00,2025-03-14 18:35:07+00:00,6,True,2025-03-17 16:35:07+00:00,179.77,Facebook Ads,Winter Sale,1,March,Tuesday,1,10,4,False,1,March,Friday,4,11,18,False,1.0,March,Monday,0.0,12,16.0,False
6010,U06010,South America,Mobile,2025-03-21 01:29:29+00:00,2025-03-26 09:29:29+00:00,5,False,,0.0,Facebook Ads,Retargeting,1,March,Friday,4,12,1,False,1,March,Wednesday,2,13,9,False,,,,,,,False
6011,U06011,Europe,Desktop,2025-04-10 01:58:02+00:00,2025-04-18 22:58:02+00:00,4,False,,0.0,Tiktok Ads,Awareness Blast,2,April,Thursday,3,15,1,False,2,April,Friday,4,16,22,False,,,,,,,False
6012,U06012,Asia Pacific,Desktop,2025-01-25 17:53:53+00:00,2025-02-06 04:53:53+00:00,5,False,,0.0,Organic,SEO Blog,1,January,Saturday,5,4,17,True,1,February,Thursday,3,6,4,False,,,,,,,False
6013,U06013,South America,Tablet,2025-03-28 11:22:00+00:00,2025-04-07 01:22:43+00:00,5,False,,0.0,Tiktok Ads,Influencer Push,1,March,Friday,4,13,11,False,2,April,Monday,0,15,1,False,,,,,,,False
6014,U06014,South America,Mobile,2025-01-20 11:54:44+00:00,2025-01-23 11:54:44+00:00,2,False,,0.0,Organic,SEO Blog,1,January,Monday,0,4,11,False,1,January,Thursday,3,4,11,False,,,,,,,False
6015,U06015,North America,Mobile,2025-04-26 01:21:44+00:00,2025-05-10 13:21:44+00:00,7,False,,0.0,Tiktok Ads,Influencer Push,2,April,Saturday,5,17,1,True,2,May,Saturday,5,19,13,True,,,,,,,False
6016,U06016,South America,Tablet,2025-02-12 10:33:00+00:00,2025-02-21 02:33:43+00:00,4,False,,0.0,Organic,Organic Landing,1,February,Wednesday,2,7,10,False,1,February,Friday,4,8,2,False,,,,,,,False
6017,U06017,Europe,Mobile,2025-06-01 21:08:13+00:00,2025-06-09 19:08:00+00:00,5,False,,0.0,Tiktok Ads,UGC Campaign,2,June,Sunday,6,22,21,True,2,June,Monday,0,24,19,False,,,,,,,False
6018,U06018,Europe,Mobile,2025-03-14 14:12:00+00:00,2025-03-28 20:12:19+00:00,7,False,,0.0,Tiktok Ads,Influencer Push,1,March,Friday,4,11,14,False,1,March,Friday,4,13,20,False,,,,,,,False
6019,U06019,South America,Mobile,2025-03-09 02:58:17+00:00,2025-03-22 12:58:17+00:00,6,False,,0.0,Google Ads,Generic Search,1,March,Sunday,6,10,2,True,1,March,Saturday,5,12,12,True,,,,,,,False
6020,U06020,North America,Desktop,2025-03-08 11:51:52+00:00,2025-03-22 02:51:52+00:00,7,False,,0.0,Organic,SEO Blog,1,March,Saturday,5,10,11,True,1,March,Saturday,5,12,2,True,,,,,,,False
6021,U06021,Europe,Tablet,2025-02-12 16:33:00+00:00,2025-02-16 14:33:47+00:00,3,False,,0.0,Facebook Ads,Lookalike Audience,1,February,Wednesday,2,7,16,False,1,February,Sunday,6,7,14,True,,,,,,,False
6022,U06022,North America,Desktop,2025-04-25 04:23:58+00:00,2025-05-09 16:23:58+00:00,8,False,,0.0,Facebook Ads,Lookalike Audience,2,April,Friday,4,17,4,False,2,May,Friday,4,19,16,False,,,,,,,False
6023,U06023,North America,Desktop,2025-06-11 01:27:29+00:00,2025-06-13 20:27:29+00:00,2,False,,0.0,Tiktok Ads,Awareness Blast,2,June,Wednesday,2,24,1,False,2,June,Friday,4,24,20,False,,,,,,,False
6024,U06024,Europe,Desktop,2025-02-22 21:46:00+00:00,2025-03-11 00:46:00+00:00,8,False,,0.0,Google Ads,Competitor Search,1,February,Saturday,5,8,21,True,1,March,Tuesday,1,11,0,False,,,,,,,False
6025,U06025,North America,Tablet,2025-01-10 07:02:35+00:00,2025-01-22 23:02:00+00:00,5,False,,0.0,Facebook Ads,Retargeting,1,January,Friday,4,2,7,False,1,January,Wednesday,2,4,23,False,,,,,,,False
6026,U06026,South America,Mobile,2025-03-24 17:31:28+00:00,2025-04-06 00:31:00+00:00,6,False,,0.0,Tiktok Ads,UGC Campaign,1,March,Monday,0,13,17,False,2,April,Sunday,6,14,0,True,,,,,,,False
6027,U06027,Europe,Mobile,2025-03-01 07:59:00+00:00,2025-03-04 00:59:00+00:00,3,True,2025-03-04 17:59:00+00:00,602.19,Organic,Organic Landing,1,March,Saturday,5,9,7,True,1,March,Tuesday,1,10,0,False,1.0,March,Tuesday,1.0,10,17.0,False
6028,U06028,Europe,Tablet,2025-04-25 05:02:00+00:00,2025-05-06 21:02:00+00:00,6,False,,0.0,Facebook Ads,Winter Sale,2,April,Friday,4,17,5,False,2,May,Tuesday,1,19,21,False,,,,,,,False
6029,U06029,Asia Pacific,Mobile,2025-06-06 04:31:30+00:00,2025-06-06 09:31:30+00:00,2,False,,0.0,Organic,Organic Landing,2,June,Friday,4,23,4,False,2,June,Friday,4,23,9,False,,,,,,,False
6030,U06030,Europe,Tablet,2025-02-18 08:55:00+00:00,2025-02-25 11:55:58+00:00,6,False,,0.0,Google Ads,Brand Search,1,February,Tuesday,1,8,8,False,1,February,Tuesday,1,9,11,False,,,,,,,False
6031,U06031,North America,Mobile,2025-02-20 08:11:00+00:00,2025-03-03 05:11:00+00:00,5,True,2025-03-03 20:11:00+00:00,190.77,Google Ads,Competitor Search,1,February,Thursday,3,8,8,False,1,March,Monday,0,10,5,False,1.0,March,Monday,0.0,10,20.0,False
6032,U06032,North America,Desktop,2025-02-23 04:10:59+00:00,2025-03-11 22:10:59+00:00,8,False,,0.0,Facebook Ads,Lookalike Audience,1,February,Sunday,6,8,4,True,1,March,Tuesday,1,11,22,False,,,,,,,False
6033,U06033,Europe,Mobile,2025-04-26 04:11:24+00:00,2025-05-07 06:11:24+00:00,8,False,,0.0,Organic,Organic Landing,2,April,Saturday,5,17,4,True,2,May,Wednesday,2,19,6,False,,,,,,,False
6034,U06034,North America,Tablet,2025-02-26 00:17:45+00:00,2025-02-28 05:17:45+00:00,2,False,,0.0,Facebook Ads,Retargeting,1,February,Wednesday,2,9,0,False,1,February,Friday,4,9,5,False,,,,,,,False
6035,U06035,Europe,Tablet,2025-03-23 19:39:17+00:00,2025-04-05 08:39:17+00:00,6,False,,0.0,Google Ads,Competitor Search,1,March,Sunday,6,12,19,True,2,April,Saturday,5,14,8,True,,,,,,,False
6036,U06036,Asia Pacific,Mobile,2025-06-16 16:30:07+00:00,2025-06-22 21:30:07+00:00,4,False,,0.0,Facebook Ads,Lookalike Audience,2,June,Monday,0,25,16,False,2,June,Sunday,6,25,21,True,,,,,,,False
6037,U06037,Asia Pacific,Mobile,2025-02-07 11:15:03+00:00,2025-02-18 16:15:00+00:00,6,True,2025-02-14 14:15:03+00:00,610.78,Organic,SEO Blog,1,February,Friday,4,6,11,False,1,February,Tuesday,1,8,16,False,1.0,February,Friday,4.0,7,14.0,False
6038,U06038,Asia Pacific,Desktop,2025-03-12 17:51:00+00:00,2025-03-22 03:51:00+00:00,6,False,,0.0,Tiktok Ads,Awareness Blast,1,March,Wednesday,2,11,17,False,1,March,Saturday,5,12,3,True,,,,,,,False
6039,U06039,North America,Desktop,2025-06-16 05:24:04+00:00,2025-06-29 08:24:00+00:00,7,False,,0.0,Google Ads,Competitor Search,2,June,Monday,0,25,5,False,2,June,Sunday,6,26,8,True,,,,,,,False
6040,U06040,Asia Pacific,Desktop,2025-05-04 07:25:09+00:00,2025-05-07 06:25:00+00:00,3,False,,0.0,Google Ads,Competitor Search,2,May,Sunday,6,18,7,True,2,May,Wednesday,2,19,6,False,,,,,,,False
6041,U06041,North America,Mobile,2025-02-08 22:10:23+00:00,2025-02-14 04:10:23+00:00,3,False,,0.0,Tiktok Ads,UGC Campaign,1,February,Saturday,5,6,22,True,1,February,Friday,4,7,4,False,,,,,,,False
6042,U06042,Asia Pacific,Mobile,2025-04-29 22:39:02+00:00,2025-05-04 03:39:02+00:00,2,False,,0.0,Google Ads,Generic Search,2,April,Tuesday,1,18,22,False,2,May,Sunday,6,18,3,True,,,,,,,False
6043,U06043,Europe,Desktop,2025-04-17 06:21:00+00:00,2025-04-26 07:21:56+00:00,4,False,,0.0,Facebook Ads,Retargeting,2,April,Thursday,3,16,6,False,2,April,Saturday,5,17,7,True,,,,,,,False
6044,U06044,North America,Mobile,2025-01-04 07:28:57+00:00,2025-01-18 09:28:00+00:00,7,False,,0.0,Organic,Organic Landing,1,January,Saturday,5,1,7,True,1,January,Saturday,5,3,9,True,,,,,,,False
6045,U06045,Europe,Mobile,2025-04-06 16:26:00+00:00,2025-04-22 08:26:00+00:00,7,False,,0.0,Google Ads,Competitor Search,2,April,Sunday,6,14,16,True,2,April,Tuesday,1,17,8,False,,,,,,,False
6046,U06046,Asia Pacific,Tablet,2025-01-25 12:52:00+00:00,2025-02-05 21:52:00+00:00,7,False,,0.0,Facebook Ads,Lookalike Audience,1,January,Saturday,5,4,12,True,1,February,Wednesday,2,6,21,False,,,,,,,False
6047,U06047,North America,Mobile,2025-05-02 22:55:00+00:00,2025-05-15 00:55:00+00:00,7,False,,0.0,Facebook Ads,Winter Sale,2,May,Friday,4,18,22,False,2,May,Thursday,3,20,0,False,,,,,,,False
6048,U06048,North America,Desktop,2025-04-30 06:12:15+00:00,2025-04-30 23:12:15+00:00,2,True,2025-05-02 10:12:15+00:00,746.77,Organic,Organic Landing,2,April,Wednesday,2,18,6,False,2,April,Wednesday,2,18,23,False,2.0,May,Friday,4.0,18,10.0,False
6049,U06049,Asia Pacific,Mobile,2025-04-26 01:46:00+00:00,2025-05-13 10:46:00+00:00,7,True,2025-05-15 17:46:00+00:00,874.32,Google Ads,Generic Search,2,April,Saturday,5,17,1,True,2,May,Tuesday,1,20,10,False,2.0,May,Thursday,3.0,20,17.0,False
6050,U06050,North America,Tablet,2025-04-24 04:17:59+00:00,2025-04-27 02:17:00+00:00,3,False,,0.0,Tiktok Ads,UGC Campaign,2,April,Thursday,3,17,4,False,2,April,Sunday,6,17,2,True,,,,,,,False
6051,U06051,Asia Pacific,Desktop,2025-02-11 07:20:36+00:00,2025-02-25 10:20:36+00:00,8,False,,0.0,Tiktok Ads,Awareness Blast,1,February,Tuesday,1,7,7,False,1,February,Tuesday,1,9,10,False,,,,,,,False
6052,U06052,North America,Tablet,2025-04-30 01:14:21+00:00,2025-05-09 23:14:21+00:00,7,False,,0.0,Facebook Ads,Retargeting,2,April,Wednesday,2,18,1,False,2,May,Friday,4,19,23,False,,,,,,,False
6053,U06053,Europe,Mobile,2025-02-13 13:25:00+00:00,2025-02-17 07:25:00+00:00,2,False,,0.0,Tiktok Ads,UGC Campaign,1,February,Thursday,3,7,13,False,1,February,Monday,0,8,7,False,,,,,,,False
6054,U06054,North America,Mobile,2025-03-10 17:11:03+00:00,2025-04-01 14:11:03+00:00,7,True,2025-04-01 17:11:03+00:00,357.61,Organic,SEO Blog,1,March,Monday,0,11,17,False,2,April,Tuesday,1,14,14,False,2.0,April,Tuesday,1.0,14,17.0,False
6055,U06055,Europe,Tablet,2025-04-12 01:49:51+00:00,2025-04-18 06:49:51+00:00,3,False,,0.0,Tiktok Ads,UGC Campaign,2,April,Saturday,5,15,1,True,2,April,Friday,4,16,6,False,,,,,,,False
6056,U06056,Asia Pacific,Desktop,2025-06-28 15:20:34+00:00,2025-07-10 03:20:00+00:00,7,False,,0.0,Google Ads,Competitor Search,2,June,Saturday,5,26,15,True,3,July,Thursday,3,28,3,False,,,,,,,False
6057,U06057,North America,Tablet,2025-02-10 14:44:00+00:00,2025-02-21 04:44:47+00:00,6,True,2025-02-23 04:44:47+00:00,174.29,Google Ads,Competitor Search,1,February,Monday,0,7,14,False,1,February,Friday,4,8,4,False,1.0,February,Sunday,6.0,8,4.0,True
6058,U06058,North America,Tablet,2025-05-25 17:58:21+00:00,2025-06-01 08:58:21+00:00,4,False,,0.0,Google Ads,Brand Search,2,May,Sunday,6,21,17,True,2,June,Sunday,6,22,8,True,,,,,,,False
6059,U06059,Europe,Mobile,2025-05-22 16:11:00+00:00,2025-05-26 05:11:00+00:00,3,False,,0.0,Google Ads,Competitor Search,2,May,Thursday,3,21,16,False,2,May,Monday,0,22,5,False,,,,,,,False
6060,U06060,Europe,Mobile,2025-06-25 16:29:22+00:00,2025-07-02 10:29:22+00:00,3,False,,0.0,Facebook Ads,Lookalike Audience,2,June,Wednesday,2,26,16,False,3,July,Wednesday,2,27,10,False,,,,,,,False
6061,U06061,South America,Tablet,2025-01-30 15:20:00+00:00,2025-02-02 20:20:44+00:00,2,False,,0.0,Tiktok Ads,UGC Campaign,1,January,Thursday,3,5,15,False,1,February,Sunday,6,5,20,True,,,,,,,False
6062,U06062,Asia Pacific,Desktop,2025-02-11 18:07:56+00:00,2025-02-17 20:07:00+00:00,4,False,,0.0,Facebook Ads,Retargeting,1,February,Tuesday,1,7,18,False,1,February,Monday,0,8,20,False,,,,,,,False
6063,U06063,Europe,Desktop,2025-03-25 20:58:05+00:00,2025-03-30 19:58:05+00:00,2,False,,0.0,Facebook Ads,Winter Sale,1,March,Tuesday,1,13,20,False,1,March,Sunday,6,13,19,True,,,,,,,False
6064,U06064,South America,Mobile,2025-04-16 01:36:03+00:00,2025-04-22 23:36:03+00:00,5,False,,0.0,Tiktok Ads,Awareness Blast,2,April,Wednesday,2,16,1,False,2,April,Tuesday,1,17,23,False,,,,,,,False
6065,U06065,Europe,Tablet,2025-04-18 15:30:00+00:00,2025-04-25 19:30:43+00:00,6,False,,0.0,Google Ads,Brand Search,2,April,Friday,4,16,15,False,2,April,Friday,4,17,19,False,,,,,,,False
6066,U06066,Europe,Tablet,2025-04-24 18:03:00+00:00,2025-05-06 17:03:00+00:00,5,False,,0.0,Facebook Ads,Winter Sale,2,April,Thursday,3,17,18,False,2,May,Tuesday,1,19,17,False,,,,,,,False
6067,U06067,South America,Mobile,2025-04-11 01:56:00+00:00,2025-04-17 18:56:00+00:00,3,True,2025-04-19 10:56:00+00:00,912.46,Facebook Ads,Winter Sale,2,April,Friday,4,15,1,False,2,April,Thursday,3,16,18,False,2.0,April,Saturday,5.0,16,10.0,True
6068,U06068,North America,Mobile,2025-06-15 07:36:53+00:00,2025-06-30 16:36:53+00:00,6,False,,0.0,Organic,Organic Landing,2,June,Sunday,6,24,7,True,2,June,Monday,0,27,16,False,,,,,,,False
6069,U06069,Asia Pacific,Desktop,2025-06-16 23:56:59+00:00,2025-06-25 17:56:00+00:00,5,False,,0.0,Facebook Ads,Lookalike Audience,2,June,Monday,0,25,23,False,2,June,Wednesday,2,26,17,False,,,,,,,False
6070,U06070,North America,Tablet,2025-04-16 15:58:00+00:00,2025-04-27 02:58:55+00:00,6,False,,0.0,Google Ads,Competitor Search,2,April,Wednesday,2,16,15,False,2,April,Sunday,6,17,2,True,,,,,,,False
6071,U06071,South America,Desktop,2025-02-27 04:25:00+00:00,2025-03-15 00:25:26+00:00,7,False,,0.0,Tiktok Ads,Influencer Push,1,February,Thursday,3,9,4,False,1,March,Saturday,5,11,0,True,,,,,,,False
6072,U06072,Asia Pacific,Tablet,2025-06-13 02:53:00+00:00,2025-06-19 05:53:06+00:00,5,False,,0.0,Facebook Ads,Winter Sale,2,June,Friday,4,24,2,False,2,June,Thursday,3,25,5,False,,,,,,,False
6073,U06073,North America,Mobile,2025-06-04 12:46:00+00:00,2025-06-06 09:46:48+00:00,3,False,,0.0,Google Ads,Competitor Search,2,June,Wednesday,2,23,12,False,2,June,Friday,4,23,9,False,,,,,,,False
6074,U06074,North America,Tablet,2025-04-04 21:43:00+00:00,2025-04-25 05:43:20+00:00,7,False,,0.0,Facebook Ads,Lookalike Audience,2,April,Friday,4,14,21,False,2,April,Friday,4,17,5,False,,,,,,,False
6075,U06075,North America,Tablet,2025-04-04 00:16:30+00:00,2025-04-11 18:16:30+00:00,4,True,2025-04-13 06:16:30+00:00,569.51,Tiktok Ads,Influencer Push,2,April,Friday,4,14,0,False,2,April,Friday,4,15,18,False,2.0,April,Sunday,6.0,15,6.0,True
6076,U06076,Asia Pacific,Desktop,2025-05-01 09:07:39+00:00,2025-05-02 23:07:00+00:00,4,False,,0.0,Google Ads,Brand Search,2,May,Thursday,3,18,9,False,2,May,Friday,4,18,23,False,,,,,,,False
6077,U06077,North America,Mobile,2025-01-07 00:56:09+00:00,2025-01-18 17:56:09+00:00,5,False,,0.0,Tiktok Ads,UGC Campaign,1,January,Tuesday,1,2,0,False,1,January,Saturday,5,3,17,True,,,,,,,False
6078,U06078,Europe,Desktop,2025-06-15 16:32:41+00:00,2025-06-30 01:32:41+00:00,6,False,,0.0,Tiktok Ads,Awareness Blast,2,June,Sunday,6,24,16,True,2,June,Monday,0,27,1,False,,,,,,,False
6079,U06079,Asia Pacific,Desktop,2025-02-18 10:48:26+00:00,2025-02-19 15:48:26+00:00,2,False,,0.0,Google Ads,Generic Search,1,February,Tuesday,1,8,10,False,1,February,Wednesday,2,8,15,False,,,,,,,False
6080,U06080,South America,Tablet,2025-06-05 13:31:35+00:00,2025-06-23 01:31:35+00:00,7,False,,0.0,Tiktok Ads,Influencer Push,2,June,Thursday,3,23,13,False,2,June,Monday,0,26,1,False,,,,,,,False
6081,U06081,Europe,Tablet,2025-04-29 18:22:39+00:00,2025-05-02 15:22:39+00:00,2,False,,0.0,Tiktok Ads,UGC Campaign,2,April,Tuesday,1,18,18,False,2,May,Friday,4,18,15,False,,,,,,,False
6082,U06082,South America,Tablet,2025-05-18 17:56:51+00:00,2025-06-05 19:56:51+00:00,6,False,,0.0,Organic,Organic Landing,2,May,Sunday,6,20,17,True,2,June,Thursday,3,23,19,False,,,,,,,False
6083,U06083,Asia Pacific,Mobile,2025-03-15 19:47:00+00:00,2025-03-26 15:47:00+00:00,6,False,,0.0,Facebook Ads,Lookalike Audience,1,March,Saturday,5,11,19,True,1,March,Wednesday,2,13,15,False,,,,,,,False
6084,U06084,North America,Desktop,2025-01-01 14:31:00+00:00,2025-01-10 05:31:00+00:00,6,False,,0.0,Organic,SEO Blog,1,January,Wednesday,2,1,14,False,1,January,Friday,4,2,5,False,,,,,,,False
6085,U06085,Europe,Tablet,2025-06-19 09:52:28+00:00,2025-06-30 01:52:28+00:00,5,False,,0.0,Tiktok Ads,Influencer Push,2,June,Thursday,3,25,9,False,2,June,Monday,0,27,1,False,,,,,,,False
6086,U06086,North America,Tablet,2025-04-08 19:27:32+00:00,2025-04-22 12:27:32+00:00,6,True,2025-04-24 12:27:32+00:00,94.73,Organic,Organic Landing,2,April,Tuesday,1,15,19,False,2,April,Tuesday,1,17,12,False,2.0,April,Thursday,3.0,17,12.0,False
6087,U06087,South America,Mobile,2025-04-09 17:51:48+00:00,2025-04-20 20:51:48+00:00,5,True,2025-04-21 22:51:48+00:00,380.76,Facebook Ads,Winter Sale,2,April,Wednesday,2,15,17,False,2,April,Sunday,6,16,20,True,2.0,April,Monday,0.0,17,22.0,False
6088,U06088,South America,Mobile,2025-04-04 16:37:17+00:00,2025-04-17 23:37:17+00:00,6,False,,0.0,Tiktok Ads,Awareness Blast,2,April,Friday,4,14,16,False,2,April,Thursday,3,16,23,False,,,,,,,False
6089,U06089,North America,Mobile,2025-02-23 18:49:15+00:00,2025-02-24 05:49:15+00:00,2,False,,0.0,Organic,Organic Landing,1,February,Sunday,6,8,18,True,1,February,Monday,0,9,5,False,,,,,,,False
6090,U06090,Asia Pacific,Desktop,2025-04-08 00:21:50+00:00,2025-04-08 06:21:50+00:00,2,True,2025-04-09 14:21:50+00:00,509.28,Organic,Organic Landing,2,April,Tuesday,1,15,0,False,2,April,Tuesday,1,15,6,False,2.0,April,Wednesday,2.0,15,14.0,False
6091,U06091,Europe,Mobile,2025-03-01 09:02:25+00:00,2025-03-02 16:02:25+00:00,2,False,,0.0,Organic,Organic Landing,1,March,Saturday,5,9,9,True,1,March,Sunday,6,9,16,True,,,,,,,False
6092,U06092,Europe,Desktop,2025-02-17 21:32:00+00:00,2025-02-27 12:32:00+00:00,4,False,,0.0,Google Ads,Brand Search,1,February,Monday,0,8,21,False,1,February,Thursday,3,9,12,False,,,,,,,False
6093,U06093,Europe,Tablet,2025-05-29 23:29:00+00:00,2025-06-06 14:29:36+00:00,5,True,2025-06-09 13:29:36+00:00,408.41,Organic,Organic Landing,2,May,Thursday,3,22,23,False,2,June,Friday,4,23,14,False,2.0,June,Monday,0.0,24,13.0,False
6094,U06094,Europe,Mobile,2025-03-09 16:56:54+00:00,2025-03-13 14:56:54+00:00,2,True,2025-03-16 05:56:54+00:00,677.03,Tiktok Ads,Influencer Push,1,March,Sunday,6,10,16,True,1,March,Thursday,3,11,14,False,1.0,March,Sunday,6.0,11,5.0,True
6095,U06095,North America,Tablet,2025-04-24 20:34:00+00:00,2025-05-02 09:34:00+00:00,3,False,,0.0,Tiktok Ads,UGC Campaign,2,April,Thursday,3,17,20,False,2,May,Friday,4,18,9,False,,,,,,,False
6096,U06096,North America,Tablet,2025-02-23 20:50:44+00:00,2025-02-27 09:50:44+00:00,3,False,,0.0,Facebook Ads,Lookalike Audience,1,February,Sunday,6,8,20,True,1,February,Thursday,3,9,9,False,,,,,,,False
6097,U06097,Europe,Mobile,2025-06-24 20:56:03+00:00,2025-06-27 09:56:03+00:00,3,False,,0.0,Google Ads,Generic Search,2,June,Tuesday,1,26,20,False,2,June,Friday,4,26,9,False,,,,,,,False
