,customer_key,user_id,region,primary_device,first_touch_date,last_touch_date,total_touchpoints,conversion_flag,conversion_date,customer_lifetime_revenue,acquisition_channel,acquisition_campaign
4173,4174,U04174,Asia Pacific,Mobile,2025-02-06,2025-02-24,7,False,,0.0,Facebook Ads,Lookalike Audience
4174,4175,U04175,South America,Mobile,2025-06-17,2025-06-23,3,False,,0.0,Google Ads,Competitor Search
4175,4176,U04176,South America,Desktop,2025-03-16,2025-03-25,6,True,2025-03-25,509.99,Organic Search,Organic Landing
4176,4177,U04177,North America,Tablet,2025-02-13,2025-03-04,7,False,,0.0,TikTok Ads,UGC Campaign
4177,4178,U04178,Europe,Tablet,2025-04-15,2025-04-23,6,False,,0.0,Organic Search,Organic Landing
4178,4179,U04179,North America,Mobile,2025-05-17,2025-05-20,2,False,,0.0,Facebook Ads,Lookalike Audience
4179,4180,U04180,Asia Pacific,Tablet,2025-04-04,2025-04-17,7,False,,0.0,Google Ads,Brand Search
4180,4181,U04181,South America,Mobile,2025-02-26,2025-03-03,2,False,,0.0,Facebook Ads,Lookalike Audience
4181,4182,U04182,South America,Desktop,2025-02-16,2025-02-25,4,True,2025-02-26,321.69,Google Ads,Generic Search
4182,4183,U04183,Asia Pacific,Desktop,2025-05-27,2025-06-05,4,True,2025-06-08,894.13,Organic Search,SEO Blog
4183,4184,U04184,North America,Tablet,2025-06-17,2025-06-19,2,False,,0.0,Organic Search,SEO Blog
4184,4185,U04185,Asia Pacific,Tablet,2025-03-16,2025-03-17,2,False,,0.0,Organic Search,Organic Landing
4185,4186,U04186,North America,Tablet,2025-03-09,2025-03-18,5,False,,0.0,Facebook Ads,Retargeting
4186,4187,U04187,South America,Mobile,2025-04-08,2025-04-08,2,True,2025-04-10,246.52,Google Ads,Competitor Search
4187,4188,U04188,South America,Desktop,2025-06-21,2025-06-25,2,False,,0.0,TikTok Ads,UGC Campaign
4188,4189,U04189,Asia Pacific,Tablet,2025-06-03,2025-06-12,5,False,,0.0,Organic Search,SEO Blog
4189,4190,U04190,Asia Pacific,Desktop,2025-06-16,2025-07-03,7,True,2025-07-02,488.13,TikTok Ads,Influencer Push
4190,4191,U04191,South America,Desktop,2025-03-19,2025-03-24,3,False,,0.0,Facebook Ads,Retargeting
4191,4192,U04192,South America,Desktop,2025-05-02,2025-05-16,6,False,,0.0,TikTok Ads,Influencer Push
4192,4193,U04193,North America,Tablet,2025-03-09,2025-03-13,2,False,,0.0,Facebook Ads,Retargeting
4193,4194,U04194,South America,Desktop,2025-04-14,2025-04-24,4,False,,0.0,Facebook Ads,Winter Sale
4194,4195,U04195,Asia Pacific,Mobile,2025-02-27,2025-03-14,7,False,,0.0,Facebook Ads,Retargeting
4195,4196,U04196,Asia Pacific,Desktop,2025-02-19,2025-02-21,2,True,2025-02-23,771.57,Organic Search,SEO Blog
4196,4197,U04197,South America,Mobile,2025-04-18,2025-04-27,6,False,,0.0,TikTok Ads,Influencer Push
4197,4198,U04198,South America,Desktop,2025-02-23,2025-03-03,4,False,,0.0,Organic Search,SEO Blog
4198,4199,U04199,North America,Desktop,2025-01-15,2025-01-25,7,False,,0.0,TikTok Ads,Awareness Blast
4199,4200,U04200,North America,Mobile,2025-03-19,2025-03-21,2,False,,0.0,Organic Search,SEO Blog
4200,4201,U04201,North America,Mobile,2025-03-04,2025-03-09,3,False,,0.0,Google Ads,Competitor Search
4201,4202,U04202,North America,Desktop,2025-04-05,2025-04-13,3,False,,0.0,Organic Search,Organic Landing
4202,4203,U04203,Europe,Desktop,2025-02-28,2025-03-04,3,False,,0.0,Google Ads,Brand Search
4203,4204,U04204,North America,Desktop,2025-01-29,2025-02-09,7,False,,0.0,Facebook Ads,Retargeting
4204,4205,U04205,Asia Pacific,Desktop,2025-02-24,2025-03-05,4,False,,0.0,TikTok Ads,Awareness Blast
4205,4206,U04206,Asia Pacific,Desktop,2025-05-01,2025-05-09,5,True,2025-05-11,427.0,Organic Search,Organic Landing
4206,4207,U04207,Europe,Desktop,2025-06-16,2025-06-29,4,False,,0.0,Organic Search,Organic Landing
4207,4208,U04208,North America,Tablet,2025-05-14,2025-05-25,6,True,2025-05-26,1174.92,TikTok Ads,UGC Campaign
4208,4209,U04209,North America,Mobile,2025-05-24,2025-05-30,5,False,,0.0,TikTok Ads,Influencer Push
4209,4210,U04210,Asia Pacific,Tablet,2025-06-08,2025-06-13,5,False,,0.0,Organic Search,SEO Blog
4210,4211,U04211,South America,Tablet,2025-02-15,2025-02-16,2,False,,0.0,Organic Search,SEO Blog
4211,4212,U04212,South America,Tablet,2025-05-18,2025-05-31,5,False,,0.0,Facebook Ads,Retargeting
4212,4213,U04213,South America,Tablet,2025-05-10,2025-05-24,7,False,,0.0,Facebook Ads,Retargeting
4213,4214,U04214,North America,Tablet,2025-03-06,2025-03-10,3,False,,0.0,Facebook Ads,Lookalike Audience
4214,4215,U04215,South America,Mobile,2025-01-21,2025-01-29,4,True,2025-01-31,1161.82,TikTok Ads,Awareness Blast
4215,4216,U04216,North America,Desktop,2025-03-19,2025-04-05,7,False,,0.0,TikTok Ads,Influencer Push
4216,4217,U04217,South America,Tablet,2025-01-18,2025-01-23,2,False,,0.0,Facebook Ads,Lookalike Audience
4217,4218,U04218,Europe,Mobile,2025-05-04,2025-05-17,5,False,,0.0,Google Ads,Competitor Search
4218,4219,U04219,Europe,Desktop,2025-04-25,2025-05-07,7,False,,0.0,Google Ads,Generic Search
4219,4220,U04220,Europe,Mobile,2025-01-13,2025-01-18,3,False,,0.0,TikTok Ads,UGC Campaign
4220,4221,U04221,Europe,Tablet,2025-04-08,2025-04-19,6,False,,0.0,Google Ads,Competitor Search
4221,4222,U04222,North America,Desktop,2025-02-21,2025-03-07,7,False,,0.0,TikTok Ads,Awareness Blast
4222,4223,U04223,South America,Tablet,2025-04-19,2025-04-25,5,False,,0.0,Google Ads,Generic Search
4223,4224,U04224,Asia Pacific,Mobile,2025-02-11,2025-02-25,5,False,,0.0,TikTok Ads,Influencer Push
4224,4225,U04225,North America,Desktop,2025-01-28,2025-02-05,5,False,,0.0,Facebook Ads,Lookalike Audience
4225,4226,U04226,Asia Pacific,Mobile,2025-06-24,2025-07-04,7,False,,0.0,Google Ads,Competitor Search
4226,4227,U04227,South America,Desktop,2025-01-11,2025-01-12,3,False,,0.0,Facebook Ads,Retargeting
4227,4228,U04228,Asia Pacific,Tablet,2025-05-01,2025-05-02,2,False,,0.0,Organic Search,Organic Landing
4228,4229,U04229,South America,Tablet,2025-03-17,2025-03-19,3,False,,0.0,TikTok Ads,Awareness Blast
4229,4230,U04230,Asia Pacific,Tablet,2025-02-03,2025-02-26,7,False,,0.0,Organic Search,Organic Landing
4230,4231,U04231,North America,Tablet,2025-01-28,2025-02-08,4,False,,0.0,Facebook Ads,Lookalike Audience
4231,4232,U04232,South America,Desktop,2025-02-05,2025-02-10,3,False,,0.0,Google Ads,Competitor Search
4232,4233,U04233,North America,Tablet,2025-06-29,2025-07-02,2,False,,0.0,Facebook Ads,Winter Sale
4233,4234,U04234,South America,Desktop,2025-04-22,2025-05-11,8,False,,0.0,Organic Search,Organic Landing
4234,4235,U04235,Asia Pacific,Tablet,2025-01-31,2025-02-12,5,False,,0.0,TikTok Ads,UGC Campaign
4235,4236,U04236,South America,Desktop,2025-03-30,2025-04-08,6,True,2025-04-09,492.69,Google Ads,Generic Search
4236,4237,U04237,North America,Mobile,2025-02-10,2025-02-17,5,True,2025-02-19,1168.74,TikTok Ads,UGC Campaign
4237,4238,U04238,Asia Pacific,Tablet,2025-01-09,2025-01-27,7,False,,0.0,Organic Search,SEO Blog
4238,4239,U04239,North America,Tablet,2025-05-30,2025-06-07,5,False,,0.0,Organic Search,SEO Blog
4239,4240,U04240,Asia Pacific,Tablet,2025-04-02,2025-04-02,2,True,2025-04-05,418.26,Organic Search,Organic Landing
4240,4241,U04241,South America,Desktop,2025-04-07,2025-04-16,5,False,,0.0,Google Ads,Brand Search
4241,4242,U04242,Asia Pacific,Desktop,2025-02-11,2025-02-15,3,False,,0.0,Organic Search,SEO Blog
4242,4243,U04243,South America,Desktop,2025-05-19,2025-05-28,4,False,,0.0,Google Ads,Brand Search
4243,4244,U04244,Asia Pacific,Desktop,2025-01-12,2025-01-28,5,False,,0.0,Google Ads,Generic Search
4244,4245,U04245,South America,Desktop,2025-03-12,2025-03-31,6,False,,0.0,TikTok Ads,Influencer Push
4245,4246,U04246,North America,Desktop,2025-03-11,2025-03-23,7,False,,0.0,Organic Search,SEO Blog
4246,4247,U04247,Europe,Desktop,2025-03-22,2025-03-25,2,False,,0.0,Google Ads,Competitor Search
4247,4248,U04248,North America,Tablet,2025-01-24,2025-02-02,6,True,2025-02-03,662.63,Organic Search,Organic Landing
4248,4249,U04249,South America,Mobile,2025-01-01,2025-01-06,3,False,,0.0,Facebook Ads,Lookalike Audience
4249,4250,U04250,South America,Mobile,2025-04-20,2025-04-26,5,False,,0.0,TikTok Ads,Awareness Blast
4250,4251,U04251,Europe,Mobile,2025-03-12,2025-03-15,3,False,,0.0,Organic Search,Organic Landing
4251,4252,U04252,South America,Mobile,2025-01-10,2025-01-28,7,False,,0.0,TikTok Ads,Influencer Push
4252,4253,U04253,Asia Pacific,Mobile,2025-02-10,2025-02-28,7,False,,0.0,TikTok Ads,Influencer Push
4253,4254,U04254,Europe,Mobile,2025-02-17,2025-02-20,3,True,2025-02-20,822.08,TikTok Ads,UGC Campaign
4254,4255,U04255,Europe,Desktop,2025-03-07,2025-03-17,7,False,,0.0,TikTok Ads,Awareness Blast
4255,4256,U04256,Europe,Mobile,2025-01-28,2025-02-06,6,True,2025-02-06,782.05,TikTok Ads,Awareness Blast
4256,4257,U04257,North America,Desktop,2025-05-01,2025-05-05,3,False,,0.0,Organic Search,SEO Blog
4257,4258,U04258,South America,Mobile,2025-01-28,2025-02-17,7,False,,0.0,Organic Search,SEO Blog
4258,4259,U04259,Asia Pacific,Tablet,2025-04-23,2025-05-04,6,False,,0.0,Facebook Ads,Lookalike Audience
4259,4260,U04260,North America,Tablet,2025-01-10,2025-01-21,6,False,,0.0,Organic Search,SEO Blog
4260,4261,U04261,Europe,Desktop,2025-04-19,2025-04-28,6,False,,0.0,Facebook Ads,Lookalike Audience
4261,4262,U04262,South America,Tablet,2025-06-07,2025-06-14,3,False,,0.0,Google Ads,Generic Search
4262,4263,U04263,South America,Mobile,2025-01-31,2025-02-10,6,False,,0.0,Organic Search,SEO Blog
4263,4264,U04264,Europe,Mobile,2025-04-13,2025-04-13,2,False,,0.0,Organic Search,Organic Landing
4264,4265,U04265,North America,Mobile,2025-04-11,2025-04-25,7,True,2025-04-25,596.69,Google Ads,Competitor Search
4265,4266,U04266,Asia Pacific,Tablet,2025-01-07,2025-01-11,3,False,,0.0,Facebook Ads,Winter Sale
4266,4267,U04267,North America,Mobile,2025-03-20,2025-04-05,5,False,,0.0,Google Ads,Competitor Search
4267,4268,U04268,South America,Desktop,2025-05-10,2025-05-16,3,False,,0.0,Google Ads,Generic Search
4268,4269,U04269,South America,Desktop,2025-05-20,2025-05-28,4,False,,0.0,Organic Search,Organic Landing
4269,4270,U04270,South America,Tablet,2025-06-06,2025-06-10,3,False,,0.0,TikTok Ads,Influencer Push
4270,4271,U04271,South America,Desktop,2025-04-06,2025-04-08,2,False,,0.0,Organic Search,SEO Blog
4271,4272,U04272,Asia Pacific,Tablet,2025-01-29,2025-01-31,2,True,2025-02-01,594.59,Google Ads,Competitor Search
4272,4273,U04273,North America,Mobile,2025-01-24,2025-01-30,5,True,2025-02-02,1077.52,Organic Search,Organic Landing
4273,4274,U04274,South America,Mobile,2025-03-08,2025-03-21,5,False,,0.0,TikTok Ads,UGC Campaign
4274,4275,U04275,North America,Mobile,2025-01-14,2025-01-28,5,False,,0.0,Facebook Ads,Retargeting
4275,4276,U04276,South America,Desktop,2025-04-20,2025-04-28,4,False,,0.0,Google Ads,Brand Search
4276,4277,U04277,Europe,Tablet,2025-02-20,2025-03-06,7,True,2025-03-08,1016.37,Organic Search,Organic Landing
4277,4278,U04278,North America,Mobile,2025-04-03,2025-04-13,4,False,,0.0,Organic Search,SEO Blog
4278,4279,U04279,North America,Tablet,2025-05-04,2025-05-21,7,False,,0.0,Facebook Ads,Retargeting
4279,4280,U04280,Asia Pacific,Desktop,2025-01-29,2025-02-11,4,False,,0.0,Organic Search,SEO Blog
4280,4281,U04281,South America,Desktop,2025-03-31,2025-04-05,2,False,,0.0,Google Ads,Competitor Search
4281,4282,U04282,South America,Mobile,2025-03-19,2025-03-20,2,True,2025-03-22,102.31,Facebook Ads,Retargeting
4282,4283,U04283,Asia Pacific,Desktop,2025-04-09,2025-04-15,4,False,,0.0,Facebook Ads,Lookalike Audience
4283,4284,U04284,South America,Desktop,2025-01-14,2025-01-24,5,False,,0.0,Facebook Ads,Lookalike Audience
4284,4285,U04285,South America,Tablet,2025-06-03,2025-06-08,3,False,,0.0,Organic Search,Organic Landing
4285,4286,U04286,South America,Desktop,2025-04-14,2025-04-27,7,True,2025-04-29,144.66,Google Ads,Brand Search
4286,4287,U04287,North America,Tablet,2025-03-07,2025-03-12,4,True,2025-03-14,340.37,TikTok Ads,UGC Campaign
4287,4288,U04288,Europe,Desktop,2025-05-06,2025-05-14,4,False,,0.0,Google Ads,Brand Search
4288,4289,U04289,North America,Desktop,2025-01-02,2025-01-07,4,False,,0.0,TikTok Ads,Influencer Push
4289,4290,U04290,North America,Tablet,2025-04-14,2025-04-27,6,True,2025-04-30,647.82,Facebook Ads,Retargeting
4290,4291,U04291,Asia Pacific,Mobile,2025-05-12,2025-05-24,5,False,,0.0,TikTok Ads,Influencer Push
4291,4292,U04292,Europe,Mobile,2025-06-19,2025-06-26,3,False,,0.0,Facebook Ads,Retargeting
4292,4293,U04293,Europe,Mobile,2025-05-03,2025-05-17,8,False,,0.0,Facebook Ads,Retargeting
4293,4294,U04294,Asia Pacific,Desktop,2025-04-02,2025-04-13,6,False,,0.0,Facebook Ads,Winter Sale
4294,4295,U04295,Europe,Desktop,2025-01-05,2025-01-17,5,True,2025-01-18,449.69,TikTok Ads,Influencer Push
4295,4296,U04296,Europe,Desktop,2025-05-13,2025-05-22,6,True,2025-05-24,209.03,Facebook Ads,Retargeting
4296,4297,U04297,Asia Pacific,Tablet,2025-03-26,2025-03-29,2,False,,0.0,Google Ads,Brand Search
4297,4298,U04298,North America,Mobile,2025-06-18,2025-06-29,7,False,,0.0,Facebook Ads,Lookalike Audience
4298,4299,U04299,Europe,Tablet,2025-04-06,2025-04-07,2,False,,0.0,TikTok Ads,Awareness Blast
4299,4300,U04300,Asia Pacific,Tablet,2025-02-11,2025-02-22,7,False,,0.0,Facebook Ads,Winter Sale
4300,4301,U04301,North America,Desktop,2025-03-16,2025-03-24,5,False,,0.0,TikTok Ads,Influencer Push
4301,4302,U04302,Europe,Tablet,2025-03-25,2025-04-02,6,True,2025-04-03,416.23,Organic Search,Organic Landing
4302,4303,U04303,Europe,Desktop,2025-03-27,2025-04-01,4,False,,0.0,Facebook Ads,Retargeting
4303,4304,U04304,South America,Desktop,2025-01-09,2025-01-11,2,False,,0.0,Organic Search,Organic Landing
4304,4305,U04305,North America,Mobile,2025-02-05,2025-02-13,4,False,,0.0,Organic Search,Organic Landing
4305,4306,U04306,North America,Tablet,2025-06-18,2025-07-04,8,True,2025-07-01,293.29,TikTok Ads,Awareness Blast
4306,4307,U04307,South America,Mobile,2025-01-01,2025-01-08,4,True,2025-01-09,899.11,Facebook Ads,Winter Sale
4307,4308,U04308,Asia Pacific,Tablet,2025-06-20,2025-07-02,6,False,,0.0,TikTok Ads,Influencer Push
4308,4309,U04309,Asia Pacific,Desktop,2025-06-17,2025-07-02,6,False,,0.0,Facebook Ads,Retargeting
4309,4310,U04310,Europe,Desktop,2025-04-26,2025-05-09,7,False,,0.0,Google Ads,Generic Search
4310,4311,U04311,North America,Tablet,2025-01-01,2025-01-14,6,False,,0.0,Facebook Ads,Retargeting
4311,4312,U04312,North America,Desktop,2025-01-08,2025-01-14,5,True,2025-01-15,731.11,TikTok Ads,UGC Campaign
4312,4313,U04313,South America,Tablet,2025-03-07,2025-03-20,5,False,,0.0,Google Ads,Brand Search
4313,4314,U04314,South America,Desktop,2025-01-17,2025-01-28,6,False,,0.0,TikTok Ads,Awareness Blast
4314,4315,U04315,South America,Tablet,2025-03-25,2025-03-27,2,False,,0.0,Facebook Ads,Retargeting
4315,4316,U04316,North America,Desktop,2025-01-26,2025-02-06,7,False,,0.0,Facebook Ads,Winter Sale
4316,4317,U04317,South America,Tablet,2025-06-24,2025-06-28,3,True,2025-06-28,825.97,Organic Search,SEO Blog
4317,4318,U04318,Asia Pacific,Tablet,2025-05-27,2025-06-06,5,False,,0.0,Organic Search,SEO Blog
4318,4319,U04319,North America,Desktop,2025-06-04,2025-06-17,6,False,,0.0,Facebook Ads,Winter Sale
4319,4320,U04320,North America,Mobile,2025-06-03,2025-06-14,4,False,,0.0,Facebook Ads,Retargeting
4320,4321,U04321,Europe,Desktop,2025-03-12,2025-03-29,7,False,,0.0,Facebook Ads,Retargeting
4321,4322,U04322,North America,Desktop,2025-01-03,2025-01-06,3,False,,0.0,Organic Search,SEO Blog
4322,4323,U04323,Asia Pacific,Desktop,2025-01-27,2025-02-01,6,False,,0.0,Organic Search,SEO Blog
4323,4324,U04324,Europe,Mobile,2025-01-01,2025-01-13,6,False,,0.0,TikTok Ads,Influencer Push
4324,4325,U04325,Asia Pacific,Tablet,2025-06-04,2025-06-20,7,False,,0.0,Google Ads,Generic Search
4325,4326,U04326,Asia Pacific,Desktop,2025-04-25,2025-04-26,2,True,2025-04-25,274.71,Facebook Ads,Winter Sale
4326,4327,U04327,South America,Tablet,2025-05-03,2025-05-15,6,False,,0.0,Google Ads,Generic Search
4327,4328,U04328,North America,Desktop,2025-01-23,2025-02-07,6,False,,0.0,Google Ads,Competitor Search
4328,4329,U04329,North America,Desktop,2025-03-07,2025-03-14,4,True,2025-03-14,88.99,Google Ads,Generic Search
4329,4330,U04330,Asia Pacific,Mobile,2025-05-24,2025-06-05,4,False,,0.0,TikTok Ads,Influencer Push
4330,4331,U04331,Europe,Tablet,2025-02-24,2025-02-24,3,False,,0.0,TikTok Ads,Awareness Blast
4331,4332,U04332,South America,Tablet,2025-04-05,2025-04-09,3,False,,0.0,Google Ads,Generic Search
4332,4333,U04333,Asia Pacific,Mobile,2025-05-05,2025-05-17,7,False,,0.0,Organic Search,Organic Landing
4333,4334,U04334,Asia Pacific,Tablet,2025-05-16,2025-05-25,5,False,,0.0,Facebook Ads,Winter Sale
4334,4335,U04335,North America,Mobile,2025-04-06,2025-04-22,6,False,,0.0,Organic Search,SEO Blog
4335,4336,U04336,Asia Pacific,Mobile,2025-04-08,2025-04-23,6,False,,0.0,Google Ads,Competitor Search
4336,4337,U04337,Asia Pacific,Tablet,2025-03-30,2025-04-09,3,False,,0.0,Facebook Ads,Lookalike Audience
4337,4338,U04338,Asia Pacific,Desktop,2025-05-31,2025-06-10,4,False,,0.0,Organic Search,Organic Landing
4338,4339,U04339,Europe,Tablet,2025-05-30,2025-06-02,4,False,,0.0,Google Ads,Competitor Search
4339,4340,U04340,Asia Pacific,Tablet,2025-01-23,2025-01-28,2,False,,0.0,Facebook Ads,Retargeting
4340,4341,U04341,Asia Pacific,Mobile,2025-04-25,2025-04-25,2,False,,0.0,TikTok Ads,Awareness Blast
4341,4342,U04342,Asia Pacific,Mobile,2025-02-01,2025-02-08,3,False,,0.0,Organic Search,Organic Landing
4342,4343,U04343,Asia Pacific,Tablet,2025-01-01,2025-01-03,3,True,2025-01-04,728.91,Facebook Ads,Lookalike Audience
4343,4344,U04344,Asia Pacific,Tablet,2025-02-27,2025-03-11,7,True,2025-03-11,213.03,Facebook Ads,Retargeting
4344,4345,U04345,Asia Pacific,Desktop,2025-03-26,2025-04-01,3,False,,0.0,TikTok Ads,Awareness Blast
4345,4346,U04346,North America,Mobile,2025-05-01,2025-05-18,6,False,,0.0,Facebook Ads,Lookalike Audience
4346,4347,U04347,North America,Mobile,2025-02-20,2025-02-23,4,False,,0.0,Organic Search,SEO Blog
4347,4348,U04348,Europe,Mobile,2025-05-19,2025-05-22,2,False,,0.0,TikTok Ads,Influencer Push
4348,4349,U04349,Asia Pacific,Desktop,2025-02-20,2025-02-22,4,False,,0.0,Organic Search,SEO Blog
4349,4350,U04350,South America,Mobile,2025-02-28,2025-03-12,6,False,,0.0,TikTok Ads,UGC Campaign
4350,4351,U04351,South America,Tablet,2025-03-20,2025-03-30,7,False,,0.0,Facebook Ads,Retargeting
4351,4352,U04352,North America,Desktop,2025-03-15,2025-03-27,5,False,,0.0,Facebook Ads,Lookalike Audience
4352,4353,U04353,North America,Mobile,2025-05-09,2025-05-22,4,True,2025-05-23,336.67,Google Ads,Brand Search
4353,4354,U04354,Asia Pacific,Mobile,2025-03-12,2025-03-26,6,False,,0.0,Google Ads,Generic Search
4354,4355,U04355,North America,Tablet,2025-02-04,2025-02-17,7,True,2025-02-17,430.35,TikTok Ads,Awareness Blast
4355,4356,U04356,South America,Tablet,2025-03-03,2025-03-12,6,False,,0.0,Google Ads,Brand Search
4356,4357,U04357,Asia Pacific,Tablet,2025-04-04,2025-04-21,6,False,,0.0,TikTok Ads,Awareness Blast
4357,4358,U04358,Europe,Mobile,2025-02-06,2025-02-16,5,False,,0.0,Google Ads,Competitor Search
4358,4359,U04359,South America,Mobile,2025-01-10,2025-01-15,3,False,,0.0,Facebook Ads,Retargeting
4359,4360,U04360,North America,Mobile,2025-06-29,2025-07-08,6,False,,0.0,Organic Search,Organic Landing
4360,4361,U04361,Asia Pacific,Mobile,2025-06-17,2025-06-27,6,True,2025-06-28,859.96,Organic Search,Organic Landing
4361,4362,U04362,Asia Pacific,Mobile,2025-04-10,2025-04-10,2,True,2025-04-11,1164.8,TikTok Ads,Awareness Blast
4362,4363,U04363,South America,Tablet,2025-04-27,2025-04-29,3,False,,0.0,TikTok Ads,Awareness Blast
4363,4364,U04364,Europe,Mobile,2025-02-03,2025-02-11,5,False,,0.0,Google Ads,Competitor Search
4364,4365,U04365,Europe,Tablet,2025-02-15,2025-03-02,6,False,,0.0,Organic Search,Organic Landing
4365,4366,U04366,North America,Tablet,2025-06-04,2025-06-12,4,False,,0.0,TikTok Ads,Awareness Blast
4366,4367,U04367,South America,Tablet,2025-02-14,2025-02-21,5,False,,0.0,Facebook Ads,Lookalike Audience
4367,4368,U04368,North America,Mobile,2025-03-01,2025-03-14,6,False,,0.0,Organic Search,SEO Blog
4368,4369,U04369,Asia Pacific,Desktop,2025-01-19,2025-01-28,4,False,,0.0,TikTok Ads,Influencer Push
4369,4370,U04370,South America,Desktop,2025-01-01,2025-01-21,7,False,,0.0,TikTok Ads,UGC Campaign
4370,4371,U04371,Europe,Mobile,2025-03-16,2025-03-31,7,False,,0.0,Facebook Ads,Winter Sale
4371,4372,U04372,North America,Mobile,2025-04-02,2025-04-10,5,False,,0.0,TikTok Ads,Influencer Push
4372,4373,U04373,North America,Tablet,2025-01-17,2025-01-19,3,False,,0.0,Organic Search,SEO Blog
4373,4374,U04374,Europe,Tablet,2025-02-28,2025-03-05,4,False,,0.0,Organic Search,Organic Landing
4374,4375,U04375,South America,Tablet,2025-03-14,2025-03-27,5,True,2025-03-28,1143.3,TikTok Ads,Influencer Push
4375,4376,U04376,North America,Tablet,2025-05-23,2025-05-27,2,False,,0.0,Google Ads,Brand Search
4376,4377,U04377,North America,Desktop,2025-06-17,2025-06-21,4,True,2025-06-21,664.47,Organic Search,SEO Blog
4377,4378,U04378,South America,Desktop,2025-05-06,2025-05-10,2,False,,0.0,Organic Search,SEO Blog
4378,4379,U04379,Asia Pacific,Tablet,2025-03-23,2025-03-31,3,False,,0.0,TikTok Ads,Awareness Blast
